"";"sat";"tothrs";"hsize";"hsrank";"hsperc";"colgpa";"athlete";"female";"white";"black";"gpaletter"
"827";1160;81;1,58;13;8,22784810126582;3,22;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"828";1160;51;1,55;19;12,258064516129;2,96;"FALSE";"TRUE";"FALSE";"FALSE";"B"
"829";1230;15;1,86;5;2,68817204301075;4;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"830";970;121;2,01;24;11,9402985074627;2,48;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"831";1090;16;1,86;24;12,9032258064516;3,1800001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"832";1080;113;2,0799999;4;1,92307701553255;2,03;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"833";900;72;2,3399999;21;8,9743593578786;2,26;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"834";790;106;2,5699999;10;3,89105073506034;1,89;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"835";950;13;0,31999999;9;28,1250008789063;1,23;"FALSE";"TRUE";"TRUE";"FALSE";"D"
"836";1020;79;2,8;14;5;2,54;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"837";1160;77;2,8;6;2,14285714285714;3,02;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"838";1170;15;2,28;14;6,14035087719298;3;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"839";1050;87;2,8;27;9,64285714285714;2,03;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"840";790;40;2,05;32;15,609756097561;2,02;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"841";1000;89;2,8;54;19,2857142857143;1,58;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"842";810;17;2,28;102;44,7368421052632;2,1099999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"843";1230;48;2,05;6;2,92682926829268;3,4300001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"844";950;30;2,05;36;17,5609756097561;2,53;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"845";820;46;2,05;24;11,7073170731707;3,0599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"846";990;119;2,8;25;8,92857142857143;3,3599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"847";1020;16;2,28;19;8,33333333333333;2,3699999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"848";1100;80;2,0999999;9;4,28571448979593;3,3699999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"849";1030;110;2,0599999;49;23,7864089216703;3,1700001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"850";1110;87;2,0999999;26;12,3809529705216;2,8900001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"851";930;88;2,0999999;25;11,9047624716554;2,55;"FALSE";"TRUE";"FALSE";"TRUE";"B"
"852";950;51;2,5;43;17,2;1,96;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"853";1040;128;2,0599999;15;7,28155375153173;2,4000001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"854";1140;112;2,0599999;7;3,39805841738148;3,8199999;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"855";800;91;2,0599999;69;33,495147257046;2,0699999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"856";950;42;0,050000001;4;79,9999984;2,1900001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"857";960;38;0,050000001;4;79,9999984;2,28;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"858";1130;44;2,3;25;10,8695652173913;2,75;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"859";900;16;2,29;38;16,5938864628821;3;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"860";1010;18;2,29;29;12,6637554585153;2,6600001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"861";990;14;2,3;15;6,52173913043478;2,71;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"862";1000;96;1,6799999;16;9,52381009070298;2,55;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"863";970;49;1,58;7;4,43037974683544;2,53;"FALSE";"TRUE";"FALSE";"TRUE";"B"
"864";830;13;1,5;17;11,3333333333333;1,3;"FALSE";"TRUE";"TRUE";"FALSE";"D"
"865";730;66;1,96;9;4,59183673469388;2,98;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"866";860;74;1,96;22;11,2244897959184;2,5599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"867";940;43;1,72;24;13,953488372093;2,1600001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"868";1030;16;1,89;3;1,58730158730159;2,75;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"869";920;15;1,9299999;28;14,5077727724235;2,2;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"870";700;13;1,33;54;40,6015037593985;3,3;"TRUE";"TRUE";"TRUE";"FALSE";"B"
"871";1000;14;1,48;3;2,02702702702703;2,0699999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"872";1130;50;2,51;3;1,19521912350598;3,1400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"873";1180;15;3,1800001;1;0,314465398916182;3,8;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"874";850;81;3,2;12;3,75;2,8;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"875";1020;110;2,74;7;2,55474452554745;2,5999999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"876";1200;46;2,51;4;1,59362549800797;3;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"877";870;76;1,1;3;2,72727272727273;2,77;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"878";1050;123;2,3399999;1;0,427350445613267;2,3800001;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"879";1080;15;2,29;29;12,6637554585153;3,26;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"880";810;84;2,1400001;10;4,67289697790201;2,6900001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"881";1290;15;2,3199999;14;6,03448301872772;3,73;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"882";810;39;0,34999999;1;2,85714293877551;1,64;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"883";940;137;2,0599999;37;17,9611659204449;2,9200001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"884";1250;111;2,0599999;11;5,33980608445661;2,8499999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"885";1170;17;2,0599999;5;2,42718458384391;3,6400001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"886";910;13;1,75;35;20;1,53;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"887";940;47;0,81999999;15;18,2926831499108;3;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"888";810;82;0,69;59;85,5072463768116;2,45;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"889";840;115;0,81999999;19;23,170731989887;2,8599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"890";910;66;0,69;33;47,8260869565217;2,5999999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"891";980;15;0,82999998;15;18,0722895921034;3,1300001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"892";1020;91;0,69;19;27,536231884058;2,78;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"893";1060;16;1,8;15;8,33333333333333;2,1199999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"894";910;45;2,05;24;11,7073170731707;1,86;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"895";810;126;2,1400001;25;11,682242444755;2,1500001;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"896";920;57;4,5;27;6;1,92;"FALSE";"TRUE";"FALSE";"FALSE";"C"
"897";1160;12;4,6500001;48;10,3225804231703;3,5;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"898";1000;16;4,6500001;67;14,4086018406752;2,75;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"899";900;13;4,6500001;195;41,9354829691294;1,53;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"900";940;39;4,5;104;23,1111111111111;1,87;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"901";1000;19;4,6500001;62;13,333333046595;3,6800001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"902";950;80;4,4200001;80;18,0995471018202;2,9300001;"FALSE";"TRUE";"FALSE";"TRUE";"B"
"903";970;45;4,5;73;16,2222222222222;3,1099999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"904";1020;63;3,9000001;63;16,153845739645;2,04;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"905";1060;115;3,8299999;59;15,4047001411149;3,25;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"906";1100;17;4,6500001;133;28,6021499225344;2,1099999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"907";880;13;4,6500001;141;30,3225799930628;1,84;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"908";1050;15;4,6500001;231;49,6774182865071;2,53;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"909";830;46;4,5;97;21,5555555555556;2,3699999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"910";1110;63;3,9000001;30;7,69230749506904;3,01;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"911";1210;17;4,6500001;12;2,58064510579258;3,29;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"912";990;42;4,5;87;19,3333333333333;2,4000001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"913";940;46;4,5;133;29,5555555555556;2,71;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"914";1100;17;2,6600001;24;9,02255605178361;3,4100001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"915";1050;110;2,26;3;1,32743362831858;3,72;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"916";960;47;2,4000001;55;22,9166657118056;2,0599999;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"917";960;44;0,58999997;21;35,5932221488079;2,0599999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"918";990;115;0,82999998;23;27,7108440412252;3,23;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"919";1150;48;0,69999999;20;28,5714289795918;3,54;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"920";1080;17;0,73000002;19;26,0273965471946;1,7;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"921";910;80;0,81;22;27,1604938271605;3,3199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"922";1170;73;0,81;16;19,7530864197531;2,8900001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"923";1090;105;0,82999998;8;9,63855444912179;2,72;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"924";1040;118;0,83999997;42;50,0000017857143;2,6199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"925";1000;72;0,81;34;41,9753086419753;2,3099999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"926";820;72;0,81;42;51,8518518518518;2,6199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"927";1350;109;4;36;9;2,95;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"928";1110;13;4;73;18,25;2,6099999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"929";940;119;4;54;13,5;2,9200001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"930";1080;10;4;46;11,5;1,9;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"931";1170;45;3,5;36;10,2857142857143;3,3499999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"932";1090;110;4;13;3,25;3,75;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"933";1050;73;4;32;8;2,73;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"934";950;18;4;25;6,25;2,9400001;"FALSE";"TRUE";"FALSE";"FALSE";"B"
"935";990;77;1,61;7;4,34782608695652;2,0999999;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"936";840;19;2,3;8;3,47826086956522;2,3599999;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"937";1010;106;3,5;13;3,71428571428571;2,78;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"938";850;46;3,5;86;24,5714285714286;2,02;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"939";950;10;3,8599999;31;8,03108829096084;2;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"940";950;16;3,8599999;25;6,47668410561358;2,5599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"941";860;111;3,5;22;6,28571428571429;2,1900001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"942";800;64;2,96;17;5,74324324324324;2,54;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"943";1010;13;3,8599999;12;3,10880837069452;3,76;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"944";1060;117;0,81999999;3;3,65853662998215;1,8200001;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"945";810;49;0,83999997;1;1,1904762329932;2,2;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"946";920;125;2,9200001;33;11,3013694759805;2,52;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"947";1000;44;2,71;5;1,8450184501845;2,25;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"948";1020;16;0,68000001;5;7,3529410683391;4;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"949";850;79;0,72000003;26;36,1111096064815;3,27;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"950";910;13;0,75;38;50,6666666666667;3,23;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"951";990;122;0,51999998;2;3,84615399408285;2,9400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"952";900;16;0,77999997;6;7,69230798816569;1,8099999;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"953";1000;77;1,5700001;11;7,00636898048605;2,29;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"954";1100;84;2,23;10;4,48430493273543;2,77;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"955";830;15;2,5;23;9,2;2,73;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"956";1100;118;2,4400001;8;3,27868839021769;3,7;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"957";1130;13;0,75;8;10,6666666666667;2,8399999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"958";1170;82;0,72000003;2;2,77777766203704;2,5799999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"959";1000;50;2,4400001;34;13,9344256584252;3;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"960";1030;118;2,5;21;8,4;3,45;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"961";990;48;2,4400001;27;11,0655733169847;3,1800001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"962";880;17;2,77;85;30,6859205776173;2,7;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"963";1240;16;2,04;5;2,45098039215686;3,25;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"964";990;14;2,04;31;15,1960784313725;2,1400001;"TRUE";"TRUE";"FALSE";"TRUE";"C"
"965";980;43;2,4400001;15;6,14754073165817;2,1800001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"966";950;53;2,4400001;19;7,78688492676701;3,77;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"967";1200;17;2,6800001;6;2,23880588661172;2,8199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"968";1260;113;2,72;4;1,47058823529412;3,29;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"969";870;43;2,6800001;15;5,5970147165293;2,0599999;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"970";1130;53;2,6800001;4;1,49253725774115;3,1800001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"971";950;13;2,6800001;26;9,70149217531746;0,75999999;"FALSE";"TRUE";"TRUE";"FALSE";"D"
"972";690;16;3,1500001;160;50,793649181154;1,75;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"973";770;78;2,75;60;21,8181818181818;2,8800001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"974";780;101;3,1400001;30;9,55413982311657;2,24;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"975";890;120;2,72;31;11,3970588235294;2,6500001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"976";1060;77;2,75;31;11,2727272727273;2,0899999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"977";840;15;2,6800001;105;39,1791030157051;1,53;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"978";800;115;2,72;54;19,8529411764706;2,48;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"979";830;111;2,72;37;13,6029411764706;2,5999999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"980";880;74;3,03;13;4,29042904290429;2,3299999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"981";970;47;2,6800001;37;13,8059696341056;2,72;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"982";900;85;3,01;9;2,99003322259136;2,95;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"983";1010;15;0,12;2;16,6666666666667;1,9299999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"984";1040;83;0,11;2;18,1818181818182;2,77;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"985";1000;13;2,0799999;38;18,2692316475592;1,92;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"986";1120;15;2,0799999;4;1,92307701553255;2,73;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"987";820;40;2,05;36;17,5609756097561;1,67;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"988";880;13;2,0799999;6;2,88461552329882;2,3800001;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"989";940;73;1,85;26;14,0540540540541;2,1300001;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"990";940;17;0,85000002;1;1,17647056055363;3,5799999;"FALSE";"TRUE";"FALSE";"TRUE";"A"
"991";740;41;1,26;4;3,17460317460317;1,41;"FALSE";"TRUE";"FALSE";"TRUE";"D"
"992";1180;115;0,25;2;8;3,6600001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"993";970;78;0,27000001;5;18,5185178326475;3,6700001;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"994";1000;101;2,6300001;46;17,4904936315402;2,71;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"995";870;46;2,52;25;9,92063492063492;2,8199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"996";900;46;3,05;18;5,9016393442623;3,1300001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"997";870;42;2,52;40;15,8730158730159;2,47;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"998";1030;32;2,28;3;1,31578947368421;3,46;"FALSE";"TRUE";"FALSE";"FALSE";"B"
"999";970;117;2,52;12;4,76190476190476;2,47;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1000";820;14;2,75;78;28,3636363636364;1,85;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1001";860;13;2,75;49;17,8181818181818;2,3800001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1002";980;47;2,28;12;5,26315789473684;2,78;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1003";950;15;2,75;23;8,36363636363636;1,86;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1004";1040;100;2,52;7;2,77777777777778;2,23;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1005";820;16;2,75;45;16,3636363636364;2,25;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1006";1060;47;2,28;6;2,63157894736842;3,51;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"1007";880;16;2,75;83;30,1818181818182;2,5599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1008";1340;109;2,52;1;0,396825396825397;3,4400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1009";920;15;2,75;39;14,1818181818182;2,8;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1010";720;102;2,46;13;5,28455284552845;2,0799999;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"1011";1040;15;2,3800001;11;4,62184854530048;3,0599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1012";850;47;1,89;28;14,8148148148148;2,6300001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1013";960;113;1,48;4;2,7027027027027;2,95;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1014";890;44;1,89;39;20,6349206349206;2,8599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1015";960;19;2,3800001;38;15,9663858837653;2,21;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1016";1190;46;1,89;7;3,7037037037037;2,8199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1017";980;15;2,3800001;10;4,20168049572771;3,73;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"1018";1140;83;0,63;3;4,76190476190476;2,6199999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1019";1090;47;3,96;18;4,54545454545455;2,72;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1020";880;78;4,0100002;27;6,73316674647547;2,2;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1021";1010;43;3,96;37;9,34343434343434;1,53;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"1022";820;60;4,3400002;59;13,5944694196097;2,3599999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1023";1010;13;4,1300001;49;11,8644064923873;2,6099999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1024";890;18;4,1300001;94;22,7602900058041;1,61;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1025";1140;48;3,96;9;2,27272727272727;3,04;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1026";900;90;4,0100002;77;19,2019940547634;3,0599999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1027";950;113;4,0900002;14;3,42298271770256;3,55;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"1028";910;104;4,0900002;45;11,0024444497582;3,6099999;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"1029";1150;79;4,0900002;16;3,91198024880292;2,9400001;"FALSE";"TRUE";"FALSE";"TRUE";"B"
"1030";1030;45;3,96;4;1,01010101010101;3,9300001;"FALSE";"TRUE";"FALSE";"TRUE";"A"
"1031";1030;17;4,1300001;24;5,81113787382233;2,5799999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1032";1040;52;3,96;26;6,56565656565657;3,28;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1033";1110;48;3,96;5;1,26262626262626;3,29;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1034";950;75;4,0100002;14;3,49127164632062;2,5;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1035";1040;64;4,0100002;22;5,48628401564668;2,73;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1036";910;17;4,1300001;44;10,6537527686743;1,23;"FALSE";"TRUE";"TRUE";"FALSE";"D"
"1037";890;16;0,79000002;1;1,26582275276398;1,62;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"1038";780;14;3,2;38;11,875;1,92;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1039";950;17;3,2;9;2,8125;2,8800001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1040";950;17;2,76;3;1,08695652173913;2,9400001;"FALSE";"TRUE";"FALSE";"TRUE";"B"
"1041";880;13;3,2;14;4,375;2,6099999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1042";1110;46;1,02;14;13,7254901960784;1,95;"FALSE";"TRUE";"FALSE";"FALSE";"C"
"1043";870;41;2,7;44;16,2962962962963;2,48;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1044";1110;51;3,6800001;16;4,34782596880908;2,74;"FALSE";"TRUE";"FALSE";"FALSE";"B"
"1045";940;115;2,6099999;40;15,3256710852748;2,3699999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1046";930;14;3,5799999;42;11,7318439031241;2,6400001;"FALSE";"TRUE";"FALSE";"FALSE";"B"
"1047";860;13;3,5799999;108;30,1675986080335;2,0699999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1048";900;13;1,98;66;33,3333333333333;0,92000002;"FALSE";"TRUE";"TRUE";"FALSE";"D"
"1049";1250;113;2,26;4;1,76991150442478;3,23;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1050";1050;33;2,1900001;2;0,913241967431874;4;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"1051";1190;15;1,98;3;1,51515151515152;2,3299999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1052";910;118;2,26;69;30,5309734513274;2,3800001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1053";940;112;2,26;35;15,4867256637168;2,25;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1054";1000;16;1,98;24;12,1212121212121;2,1800001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1055";1060;45;2,1900001;18;8,21917770688686;2,3299999;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1056";1010;119;2,26;12;5,30973451327434;3,3499999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1057";950;79;2,23;21;9,41704035874439;2,6900001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1058";920;51;1,95;27;13,8461538461538;1,74;"FALSE";"TRUE";"FALSE";"TRUE";"C"
"1059";1040;122;1,92;7;3,64583333333333;3,1400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1060";880;81;1,77;3;1,69491525423729;2,49;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1061";1150;15;2;2;1;3,0599999;"FALSE";"TRUE";"FALSE";"TRUE";"B"
"1062";1000;11;2;9;4,5;2,72;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1063";1050;132;0,1;1;10;2,8900001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1064";820;47;2,0899999;49;23,4449771983243;1,91;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1065";1140;136;2,4000001;32;13,3333327777778;2,1800001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1066";1140;16;2,1900001;11;5,02283082087531;4;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"1067";980;100;2,2;56;25,4545454545455;3,1600001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1068";1010;114;2,4000001;12;4,99999979166668;3,1400001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1069";1080;85;2,2;11;5;3,5;"FALSE";"TRUE";"TRUE";"FALSE";"A"
"1070";960;39;2,24;17;7,58928571428571;2,3;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1071";1020;48;2,0899999;20;9,56937844829562;3,0799999;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1072";880;44;2,0899999;58;27,7511975000573;2,54;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1073";830;79;2,2;17;7,72727272727273;2,6900001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1074";1300;81;2,2;6;2,72727272727273;3,24;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1075";980;76;2,2;47;21,3636363636364;2,6700001;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1076";940;90;2,4000001;77;32,0833319965278;1,8;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1077";1120;14;2,1900001;46;21,0045652509331;2,78;"FALSE";"TRUE";"TRUE";"FALSE";"B"
"1078";970;80;2,2;72;32,7272727272727;2,3800001;"FALSE";"TRUE";"TRUE";"FALSE";"C"
"1079";950;75;2,2;51;23,1818181818182;1,85;"FALSE";"TRUE";"TRUE";"FALSE";"C"
